Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
112	1000.0	0.0	1000.0	1000.0	1000.0	99.99898	0.019940019	100.130424	99.84143	565000	6.5803527e-09	0.00040308127	0.0033182437	-2.8071576e-05	-0.38109595	0.021304602	0.291	2.0	253.95862412452698
113	1000.0	0.0	1000.0	1000.0	1000.0	100.00063	0.020834943	100.11533	99.83861	570000	-4.518032e-09	0.00044467574	0.0014454032	-5.361362e-05	-0.38122094	0.015239871	0.1804	6.0	256.02742528915405
114	1000.0	0.0	1000.0	1000.0	1000.0	99.99958	0.022361752	100.16213	99.75927	575000	-2.861023e-10	0.00050433486	0.0012111774	-7.606094e-05	-0.3821488	0.017527943	0.216	8.0	258.1177325248718
115	1000.0	0.0	1000.0	1000.0	1000.0	99.99944	0.024761463	100.17042	99.75871	580000	6.1035155e-09	0.00068747555	-0.0053256275	-0.00011608261	-0.38412833	0.002416636	0.0276	79.0	260.70138359069824
116	1000.0	0.0	1000.0	1000.0	1000.0	100.00121	0.02116105	100.137665	99.647736	585000	8.326769e-09	0.0004543193	-0.003745425	-5.2529853e-05	-0.39688864	0.0046240874	0.0376	79.0	263.64112854003906
117	1000.0	0.0	1000.0	1000.0	1000.0	100.000305	0.021497196	100.142525	99.725075	590000	2.0101666e-08	0.00046692335	-0.0040749195	-4.6206405e-05	-0.41439435	0.0024684018	0.006	79.0	265.8731920719147
118	1000.0	0.0	1000.0	1000.0	1000.0	100.00002	0.02025093	100.130104	99.80743	595000	-5.5730345e-09	0.00041396913	-0.0048549906	-2.6502472e-05	-0.41857207	0.0043095793	0.0242	79.0	268.1543343067169
119	1000.0	0.0	1000.0	1000.0	1000.0	99.9994	0.019228349	100.14734	99.855316	600000	2.115965e-09	0.00037405023	-0.003974741	-2.8586888e-05	-0.43050367	0.002825768	0.0288	79.0	270.47826385498047
120	1000.0	0.0	1000.0	1000.0	1000.0	99.99967	0.020093055	100.100235	99.796745	605000	3.1471252e-09	0.00040513964	-0.0037354296	-2.0265346e-05	-0.4404153	0.002911365	0.0224	79.0	272.7880666255951
121	1000.0	0.0	1000.0	1000.0	1000.0	100.00061	0.016529316	100.10843	99.85744	610000	5.912781e-09	0.00028074207	-0.0033846002	-1.6091362e-05	-0.47148433	0.0024245903	0.04	79.0	275.0429515838623
122	1000.0	0.0	1000.0	1000.0	1000.0	99.99881	0.017650934	100.10228	99.63954	615000	1.592636e-08	0.00031593125	-0.00438019	0.0028205728	-0.46987233	0.00466958	0.0392	79.0	277.2182762622833
123	1000.0	0.0	1000.0	1000.0	1000.0	100.05419	0.01720407	100.17183	99.88989	620000	-7.462502e-09	0.0028100968	-0.0045915665	-0.0018752586	-0.47037524	0.0058213514	0.0388	79.0	279.4833014011383
124	1000.0	0.0	1000.0	1000.0	1000.0	100.03192	0.018536285	100.13833	99.835106	625000	2.7935206e-08	0.0012220489	0.01203415	-0.00087660697	-0.48564145	0.01867298	0.2462	4.0	281.6111960411072
125	1000.0	0.0	1000.0	1000.0	1000.0	100.001366	0.020291572	100.131516	99.780594	630000	-5.800277e-09	0.00043261095	-0.0031665547	0.0022047053	-0.48628753	0.0011516152	0.0146	79.0	284.01794171333313
126	1000.0	0.0	1000.0	1000.0	1000.0	100.05384	0.01730634	100.17482	99.86323	635000	1.0728836e-10	0.0028605307	-0.0054405383	-0.0024751988	-0.49340582	0.0010796424	0.0266	79.0	286.418084859848
127	1000.0	0.0	1000.0	1000.0	1000.0	100.00448	0.016847821	100.11488	99.79374	640000	-1.5122444e-08	0.00030574278	-0.004781004	0.0014939667	-0.5106148	0.004236291	0.064	79.0	288.7763948440552
128	1000.0	0.0	1000.0	1000.0	1000.0	99.95456	0.017540336	100.11338	99.723175	645000	-1.7309189e-08	0.0020608718	-0.0062783696	-0.0011258484	-0.5309706	0.006148581	0.047	79.0	291.0790784358978
129	1000.0	0.0	1000.0	1000.0	1000.0	99.98467	0.015257041	100.13185	99.82905	650000	3.0264258e-09	0.00043544182	-0.006286631	0.00097381545	-0.54031384	0.0027604445	0.0424	79.0	293.39447832107544
130	1000.0	0.0	1000.0	1000.0	1000.0	99.959656	0.0154373245	100.0715	99.692474	655000	-2.2059679e-08	0.0016248047	-0.004147836	-0.0002527428	-0.56119496	0.001230902	0.0186	79.0	295.63635063171387
131	1000.0	0.0	1000.0	1000.0	1000.0	99.966446	0.016708868	100.06745	99.76817	660000	6.9618227e-09	0.0012437778	-0.0043759868	-0.00046089326	-0.5770798	0.0017299562	0.0282	79.0	297.8904631137848
132	1000.0	0.0	1000.0	1000.0	1000.0	100.02182	0.012080554	100.19078	99.90243	665000	8.946657e-09	0.0005561978	0.0015272383	0.00067056104	-0.5970082	0.021211589	0.3346	6.0	299.6742436885834
133	1000.0	0.0	1000.0	1000.0	1000.0	99.97943	0.012898002	100.10769	99.80039	670000	2.2496655e-08	0.0005309341	-0.0038998025	-0.0003625589	-0.5971808	0.0008941015	0.0132	79.0	301.90469312667847
134	1000.0	0.0	1000.0	1000.0	1000.0	99.9991	0.012169655	100.147644	99.800354	675000	1.6269087e-08	0.0001492411	-0.0042392937	0.00016260694	-0.5967884	0.004357101	0.0342	79.0	304.4224865436554
135	1000.0	0.0	1000.0	1000.0	1000.0	100.0186	0.014156762	100.13454	99.8432	680000	4.1055678e-08	0.00049575133	-0.005798266	0.00029451802	-0.5885677	0.004617554	0.059	79.0	306.7059292793274
136	1000.0	0.0	1000.0	1000.0	1000.0	99.97073	0.010711007	100.1096	99.76003	685000	3.8146972e-08	0.0009085888	-0.0022946254	-0.00071131915	-0.62619597	0.002567161	0.0114	79.0	309.1157777309418
137	1000.0	0.0	1000.0	1000.0	1000.0	99.98937	0.012562291	100.10941	99.76176	690000	-1.9729137e-08	0.00028071902	-0.0031886417	-0.00011588662	-0.63994354	0.0045567234	0.0464	79.0	311.40800642967224
138	1000.0	0.0	1000.0	1000.0	1000.0	100.002396	0.009809224	100.11677	99.86171	695000	-8.08835e-09	0.00013099314	-0.004447844	0.001614518	-0.6673431	0.0034532314	0.0344	79.0	313.9253017902374
139	1000.0	0.0	1000.0	1000.0	1000.0	99.96652	0.010230794	100.06446	99.80563	700000	-2.8216839e-08	0.0010698717	-0.0026895148	-0.00093317044	-0.66399175	0.0066777184	0.0596	79.0	316.50298166275024
140	1000.0	0.0	1000.0	1000.0	1000.0	99.9957	0.011459163	100.11914	99.80839	705000	-1.4157593e-08	0.0001486034	-0.006210513	0.00018716895	-0.6689856	0.0047003864	0.0504	79.0	319.0798456668854
141	1000.0	0.0	1000.0	1000.0	1000.0	99.98488	0.0067830477	100.07008	99.879776	710000	2.090931e-08	0.0002401612	0.002199983	0.0006264802	-0.6944348	0.017708512	0.2488	2.0	321.31743717193604
142	1000.0	0.0	1000.0	1000.0	1000.0	99.97041	0.008434991	100.11462	99.71109	715000	1.1062622e-08	0.0008179187	-0.003001121	-0.00072801067	-0.6948907	0.0005489767	0.0242	79.0	323.8878684043884
143	1000.0	0.0	1000.0	1000.0	1000.0	99.995926	0.008739781	100.07092	99.80689	720000	7.6085325e-09	9.0494716e-05	-0.005083272	0.00017804274	-0.692902	0.002230402	0.0772	79.0	326.3829917907715
144	1000.0	0.0	1000.0	1000.0	1000.0	99.981804	0.007616591	100.09266	99.83928	725000	2.6905537e-08	0.00034125452	-0.0033856283	-0.00027181837	-0.70684755	0.004274332	0.0254	79.0	328.79767394065857
145	1000.0	0.0	1000.0	1000.0	1000.0	100.00015	0.006617007	100.076645	99.890564	730000	-8.642673e-09	4.421981e-05	0.0013273186	-5.6512836e-06	-0.71805006	0.018800333	0.2786	9.0	331.0139129161835
146	1000.0	0.0	1000.0	1000.0	1000.0	100.00008	0.0068257013	100.1	99.89125	735000	5.13345e-09	4.69426e-05	0.0034419466	4.000187e-05	-0.71852297	0.020019121	0.2722	4.0	333.0875720977783
147	1000.0	0.0	1000.0	1000.0	1000.0	100.00554	0.0084452415	100.193245	99.84246	740000	-4.8279762e-09	9.661117e-05	0.0013015758	-4.234633e-05	-0.7189098	0.019831281	0.2656	5.0	335.17400455474854
148	1000.0	0.0	1000.0	1000.0	1000.0	100.00055	0.009109536	100.184784	99.821465	745000	1.5434622e-08	8.299573e-05	-0.006689817	-1.3698962e-05	-0.7197495	0.0054568364	0.0748	79.0	337.5446765422821
149	1000.0	0.0	1000.0	1000.0	1000.0	99.99637	0.0053065405	100.06826	99.91024	750000	-4.646182e-09	3.9346764e-05	-0.0038778393	0.0017415094	-0.7342679	0.0023949058	0.0296	79.0	339.779825925827
150	1000.0	0.0	1000.0	1000.0	1000.0	100.04034	0.006410244	100.11164	99.82479	755000	8.482933e-08	0.0014247448	-0.0034286436	-0.001328192	-0.7633421	0.0019084692	0.0334	79.0	341.8489317893982
151	1000.0	0.0	1000.0	1000.0	1000.0	100.0052	0.00500178	100.12064	99.83793	760000	-1.5991926e-08	4.7842674e-05	-0.0042080036	8.319374e-06	-0.78767574	0.00373706	0.028	79.0	343.9294276237488
152	1000.0	0.0	1000.0	1000.0	1000.0	99.99608	0.004201994	100.072174	99.88077	765000	1.00791455e-08	3.057073e-05	-0.0021831498	0.0027369917	-0.7989136	0.005108148	0.0624	79.0	346.03673696517944
153	1000.0	0.0	1000.0	1000.0	1000.0	100.05685	0.004957996	100.13335	99.90457	770000	2.2034645e-07	0.0027735746	-0.0045829816	-0.0025857056	-0.8155227	0.0048194155	0.0282	79.0	348.2230021953583
154	1000.0	0.0	1000.0	1000.0	1000.0	100.00865	0.0060083	100.204834	99.93013	775000	-2.3776293e-08	9.9784455e-05	-0.0057690963	0.00054392905	-0.82516444	0.006353411	0.0526	79.0	350.77454924583435
155	1000.0	0.0	1000.0	1000.0	1000.0	100.02573	0.0044405027	100.10992	99.939575	780000	4.482269e-08	0.000581807	-0.0020247435	0.0034891847	-0.79270124	0.0031239507	0.0274	79.0	352.9411680698395
156	1000.0	0.0	1000.0	1000.0	1000.0	99.95131	0.0042343717	100.0623	99.8414	785000	2.3531913e-07	0.0020399138	-0.003067008	-0.0019341515	-0.79942155	0.0017401014	0.0116	79.0	355.4269778728485
157	1000.0	0.0	1000.0	1000.0	1000.0	99.99449	0.0038983414	100.14158	99.93371	790000	-5.334616e-09	4.1062514e-05	-0.0013876909	4.214002e-06	-0.8157519	0.022322582	0.254	2.0	357.5075330734253
158	1000.0	0.0	1000.0	1000.0	1000.0	99.992645	0.0052906857	100.14262	99.83793	795000	1.8018484e-08	7.427597e-05	-0.004392137	-3.846928e-05	-0.8159316	0.0038421822	0.0602	79.0	359.736159324646
159	1000.0	0.0	1000.0	1000.0	1000.0	100.00125	0.0033906803	100.09019	99.95541	800000	4.324317e-09	1.2831576e-05	0.0015981058	0.0004253019	-0.8251706	0.020851025	0.3528	47.0	361.8930449485779
160	1000.0	0.0	1000.0	1000.0	1000.0	99.97519	0.002791808	100.03037	99.83309	805000	-1.896739e-07	0.00053192966	-0.004198061	-0.000497132	-0.8392789	0.0019368452	0.0346	79.0	364.4805326461792
161	1000.0	0.0	1000.0	1000.0	1000.0	99.994995	0.0051482874	100.0457	99.7825	810000	4.953146e-09	4.8269107e-05	-0.0054916954	0.0013219847	-0.8583204	0.0046952334	0.0548	79.0	366.8582441806793
162	1000.0	0.0	1000.0	1000.0	1000.0	100.042816	0.0034622436	100.10781	99.93393	815000	1.2254715e-08	0.0015734498	-0.0040074694	-0.0012326776	-0.8325653	0.007047724	0.0608	79.0	369.13274693489075
163	1000.0	0.0	1000.0	1000.0	1000.0	99.98538	0.0056103403	100.11794	99.868675	820000	-6.9653986e-08	0.00021420405	-0.00086967775	-0.0001748682	-0.8200662	0.018722715	0.2604	12.0	371.1562833786011
164	1000.0	0.0	1000.0	1000.0	1000.0	100.00181	0.0052374545	100.18075	99.95963	825000	-2.3089349e-08	3.0332985e-05	-0.0058984556	-1.09102875e-05	-0.82360107	0.0011984668	0.0288	79.0	373.3744053840637
165	1000.0	0.0	1000.0	1000.0	1000.0	99.99656	0.0030908384	100.05813	99.929405	830000	1.8972159e-08	1.953279e-05	-0.005725245	1.22559595e-05	-0.80914485	0.003454422	0.0518	79.0	375.6167616844177
166	1000.0	0.0	1000.0	1000.0	1000.0	99.99534	0.0042669424	100.08315	99.81909	835000	4.8449635e-08	3.6778216e-05	-0.0041381773	-2.343813e-05	-0.8331585	0.00081546634	0.0184	79.0	377.73112511634827
167	1000.0	0.0	1000.0	1000.0	1000.0	99.99949	0.0020367915	100.054596	99.954475	840000	3.310293e-09	4.375081e-06	0.00082993344	2.4417584e-05	-0.8457872	0.032751113	0.3482	6.0	379.5479655265808
168	1000.0	0.0	1000.0	1000.0	1000.0	100.00176	0.00500901	100.09306	99.83046	845000	1.1253357e-08	2.9534322e-05	-0.002835949	0.002400171	-0.8463594	0.003718179	0.0334	79.0	382.01066493988037
169	1000.0	0.0	1000.0	1000.0	1000.0	99.96579	0.0048921136	100.157394	99.87614	850000	9.431839e-08	0.0010161314	0.0015419541	-0.0009495717	-0.84308445	0.018799573	0.2818	8.0	384.1771807670593
170	1000.0	0.0	1000.0	1000.0	1000.0	99.99785	0.0032025464	100.07054	99.92268	855000	-2.3126603e-08	1.40971315e-05	-0.005672156	6.69767e-05	-0.84485537	0.0030467624	0.0618	79.0	386.3580596446991
171	1000.0	0.0	1000.0	1000.0	1000.0	100.02389	0.00392662	100.07775	99.82482	860000	6.607771e-08	0.00050117256	-0.004595205	-0.00046617028	-0.83181185	0.003093198	0.0298	79.0	388.76198625564575
172	1000.0	0.0	1000.0	1000.0	1000.0	100.00291	0.0033915448	100.140144	99.935974	865000	1.3160705e-08	1.9682615e-05	-0.0005919322	0.0032327783	-0.8416811	0.017567081	0.2146	2.0	390.81529355049133
173	1000.0	0.0	1000.0	1000.0	1000.0	100.060234	0.0031416789	100.10763	99.9928	870000	-4.886627e-07	0.0030947116	0.008031601	-0.0008686895	-0.84197414	0.030274175	0.4116	36.0	393.017525434494
174	1000.0	0.0	1000.0	1000.0	1000.0	99.9578	0.0030362646	100.03177	99.85484	875000	7.390976e-09	0.0015273994	-0.0047365744	-0.0014481163	-0.84624285	0.003086534	0.0294	79.0	395.35744309425354
175	1000.0	0.0	1000.0	1000.0	1000.0	99.994415	0.0029357863	100.06633	99.9366	880000	5.757809e-09	3.516009e-05	-0.0039582225	0.002001194	-0.8435294	0.005002514	0.0266	79.0	397.50096893310547
176	1000.0	0.0	1000.0	1000.0	1000.0	99.95483	0.002944526	100.07103	99.932556	885000	-3.6144257e-08	0.0017502299	-0.005004147	0.001826304	-0.86128956	0.004143653	0.0374	79.0	399.6085591316223
177	1000.0	0.0	1000.0	1000.0	1000.0	100.04734	0.0034059742	100.13359	99.98	890000	-5.6886673e-08	0.0019205495	-0.003120329	-0.0018282264	-0.8739832	0.0015213063	0.0034	79.0	401.72322511672974
178	1000.0	0.0	1000.0	1000.0	1000.0	100.00448	0.0015670938	100.03896	99.96177	895000	-4.764795e-08	1.9221025e-05	-0.0032361462	0.002353767	-0.8844444	0.00031068237	0.0056	79.0	403.8633699417114
179	1000.0	0.0	1000.0	1000.0	1000.0	99.9471	0.0018183516	100.00186	99.900215	900000	-4.134178e-07	0.002387848	-0.005727096	-0.0016022399	-0.885361	0.0028348889	0.0146	79.0	406.21748876571655
180	1000.0	0.0	1000.0	1000.0	1000.0	100.01889	0.0016687656	100.04721	99.94606	905000	2.6493072e-07	0.0003072002	-0.0027764265	-0.00028504585	-0.8953255	0.003155078	0.0272	79.0	408.6667718887329
181	1000.0	0.0	1000.0	1000.0	1000.0	100.00441	0.0012958166	100.031334	99.971695	910000	3.4284593e-08	1.819319e-05	-0.00025896143	-9.87589e-06	-0.92444503	0.026041122	0.3476	2.0	410.69440627098083
182	1000.0	0.0	1000.0	1000.0	1000.0	100.003174	0.0009527742	100.03427	99.971855	915000	-1.795292e-08	9.5268215e-06	-0.0011412165	-3.3511938e-06	-0.92463875	0.021300752	0.2896	1.0	412.5105576515198
183	1000.0	0.0	1000.0	1000.0	1000.0	100.001625	0.0020516282	100.067635	99.97478	920000	3.502667e-08	6.473146e-06	0.00068630255	0.0004183977	-0.9246204	0.023168432	0.3202	1.0	414.44600439071655
184	1000.0	0.0	1000.0	1000.0	1000.0	99.988174	0.0013436978	100.04817	99.954445	925000	-3.285408e-08	0.00012081757	-0.0034969677	-0.0001133796	-0.9245501	0.0026993905	0.016	79.0	416.7940843105316
185	1000.0	0.0	1000.0	1000.0	1000.0	99.99791	0.0010399723	100.02797	99.95553	930000	2.092719e-08	4.707537e-06	-0.0018717992	8.211123e-05	-0.93415946	0.020740746	0.208	5.0	418.7187945842743
186	1000.0	0.0	1000.0	1000.0	1000.0	99.991165	0.0029228756	100.03984	99.920876	935000	4.2557717e-09	7.475057e-05	0.00037482425	4.0363288e-05	-0.93456495	0.018431777	0.255	1.0	420.54779028892517
187	1000.0	0.0	1000.0	1000.0	1000.0	100.00968	0.0023423338	100.08222	99.96274	940000	-4.2045116e-08	9.915861e-05	-0.0048679956	-1.6304453e-05	-0.9346415	0.005465403	0.0706	79.0	422.8888165950775
188	1000.0	0.0	1000.0	1000.0	1000.0	99.99105	0.0024248676	100.03104	99.91435	945000	-2.7179718e-08	7.419064e-05	-0.0033414015	-6.664876e-05	-0.9528261	0.0061225295	0.039	79.0	425.18341636657715
189	1000.0	0.0	1000.0	1000.0	1000.0	99.99915	0.0020487844	100.046234	99.96531	950000	-1.1600554e-08	4.830181e-06	-0.00295129	0.00021317828	-0.9852082	0.0033064159	0.0254	79.0	427.3504526615143
190	1000.0	0.0	1000.0	1000.0	1000.0	100.01502	0.00354155	100.06454	99.92681	955000	-1.4686584e-08	0.00020426908	-0.005631071	-0.00018314115	-0.9722302	0.0024141634	0.0228	79.0	429.849490404129
191	1000.0	0.0	1000.0	1000.0	1000.0	99.99984	0.0024018267	100.05366	99.928894	960000	3.517419e-09	5.7902002e-06	-0.0027873837	8.7368153e-07	-1.0016679	0.007096662	0.0744	79.0	432.21269273757935
192	1000.0	0.0	1000.0	1000.0	1000.0	99.999535	0.0022807443	100.06168	99.93019	965000	-2.528578e-08	5.3886934e-06	-0.0001772358	1.48632325e-05	-1.001684	0.015684033	0.2504	27.0	434.56833004951477
193	1000.0	0.0	1000.0	1000.0	1000.0	99.99524	0.0014211807	100.02134	99.968506	970000	-3.0684472e-08	2.1252592e-05	-0.0049074227	-1.3983592e-05	-1.008193	0.00024036915	0.0114	79.0	437.1214210987091
194	1000.0	0.0	1000.0	1000.0	1000.0	99.999916	0.0017682925	100.04658	99.94841	975000	-2.2191182e-08	3.129869e-06	-0.0035291347	-7.1681393e-07	-1.0222993	0.0031586585	0.0314	79.0	439.46949434280396
195	1000.0	0.0	1000.0	1000.0	1000.0	100.0002	0.0017818464	100.06504	99.95556	980000	-1.7338152e-08	3.2099172e-06	-0.0022848772	0.010299787	-1.0470226	0.024787907	0.335	2.0	441.43836760520935
196	1000.0	0.0	1000.0	1000.0	1000.0	99.88908	0.0014645916	99.936584	99.863625	985000	-4.5585633e-08	0.010471261	0.020701084	-0.009985766	-1.0473882	0.05338078	0.5218	4.0	443.3799455165863
197	1000.0	0.0	1000.0	1000.0	1000.0	99.99024	0.001964702	100.00061	99.944565	990000	-3.8146974e-09	8.4331674e-05	0.023310814	-8.0011545e-05	-1.0472813	0.0547104	0.5332	1.0	445.3283278942108
198	1000.0	0.0	1000.0	1000.0	1000.0	99.99835	0.0018306954	100.0358	99.9178	995000	3.6922096e-08	5.6897843e-06	0.0059039583	3.9254846e-05	-1.04717	0.031921882	0.412	1.0	447.23664140701294
199	1000.0	0.0	1000.0	1000.0	1000.0	100.00942	0.0022869003	100.14329	99.99591	1000000	5.7673454e-08	8.074769e-05	0.0007219375	0.0017224473	-1.0471187	0.027636912	0.3566	5.0	449.22097635269165
200	1000.0	0.0	1000.0	1000.0	1000.0	99.95	0.00068836	99.97395	99.93347	1005000	1.8501282e-07	0.0021282607	0.012358609	-0.001417999	-1.0463669	0.02585498	0.3562	2.0	451.1113774776459
201	1000.0	0.0	1000.0	1000.0	1000.0	100.02364	0.0019251992	100.03609	99.97227	1010000	2.7751923e-08	0.0004794445	0.016963825	-0.00044742567	-1.0460757	0.041351594	0.46	1.0	453.0060839653015
202	1000.0	0.0	1000.0	1000.0	1000.0	99.99965	0.0016566222	100.01422	99.93395	1015000	-2.8893352e-09	2.8615957e-06	0.00096106745	2.7096816e-05	-1.0460297	0.028208626	0.4004	3.0	454.92718148231506
203	1000.0	0.0	1000.0	1000.0	1000.0	100.00638	0.0011791614	100.0696	99.99293	1020000	3.33786e-10	3.604056e-05	0.0023618825	-1.7016424e-05	-1.0461736	0.01789086	0.29	1.0	456.7761251926422
204	1000.0	0.0	1000.0	1000.0	1000.0	99.997086	0.0011281577	100.00954	99.94055	1025000	4.7314167e-08	8.492766e-06	-0.0016350383	-7.366025e-06	-1.0462663	0.015569495	0.2694	19.0	458.9520275592804
205	1000.0	0.0	1000.0	1000.0	1000.0	100.00032	0.0014136734	100.052956	99.963684	1030000	5.5527316e-09	2.089762e-06	-0.0012454324	-9.1705397e-07	-1.0446726	0.000812715	0.0046	79.0	461.34812355041504
206	1000.0	0.0	1000.0	1000.0	1000.0	99.997215	0.0010212837	100.040146	99.94802	1035000	2.3841858e-08	7.654519e-06	-0.00066910783	-6.2646395e-06	-1.0338578	0.02465906	0.3842	2.0	463.4001519680023
207	1000.0	0.0	1000.0	1000.0	1000.0	99.999344	0.0006442785	100.03968	99.98613	1040000	-3.5977365e-08	7.8254436e-07	-0.00080868683	0.00012380724	-1.0338192	0.03388809	0.4558	2.0	465.4222025871277
208	1000.0	0.0	1000.0	1000.0	1000.0	100.01775	0.0010952671	100.05126	100.01311	1045000	-2.2950172e-07	0.00026893872	0.006495072	-0.00025637253	-1.0338118	0.022942083	0.2752	2.0	467.3221855163574
209	1000.0	0.0	1000.0	1000.0	1000.0	100.001915	0.0010095097	100.03333	99.96011	1050000	1.2159347e-08	4.0758187e-06	0.0010856079	0.00037973654	-1.0341235	0.01962426	0.2756	1.0	469.27869963645935
210	1000.0	0.0	1000.0	1000.0	1000.0	99.98355	0.0013644396	100.034775	99.94978	1055000	-1.2111664e-08	0.00023240349	-0.0033183354	0.000208059	-1.0343028	0.006676761	0.048	79.0	471.53065037727356
211	1000.0	0.0	1000.0	1000.0	1000.0	100.027016	0.000811619	100.03799	100.00626	1060000	1.6918182e-07	0.0006214805	0.010357242	-9.229116e-05	-1.0572462	0.016917221	0.2622	2.0	473.39900398254395
212	1000.0	0.0	1000.0	1000.0	1000.0	100.02864	0.00065414835	100.05012	100.01736	1065000	8.916855e-08	0.00069789804	0.036838464	-0.0006636297	-1.0576946	0.07608477	0.628	1.0	475.25218081474304
213	1000.0	0.0	1000.0	1000.0	1000.0	100.00425	0.000630202	100.02974	99.9989	1070000	1.72925e-07	1.5691361e-05	0.04679558	0.0002786218	-1.057932	0.11257279	0.68	1.0	477.12949085235596
214	1000.0	0.0	1000.0	1000.0	1000.0	99.983154	0.00027144662	99.99137	99.97996	1075000	9.6035e-08	0.00024138649	0.038136512	0.0028549512	-1.058165	0.061181847	0.5602	1.0	478.95954298973083
215	1000.0	0.0	1000.0	1000.0	1000.0	100.06007	0.0011787598	100.06362	100.01303	1080000	-2.746582e-08	0.0030712758	0.02146176	0.0008062443	-1.058446	0.035343353	0.4688	1.0	480.8365776538849
216	1000.0	0.0	1000.0	1000.0	1000.0	99.9465	0.0014289871	99.98108	99.94161	1085000	-1.3551713e-07	0.0024448782	0.024787283	-0.0023351307	-1.0587907	0.044139426	0.4802	1.0	482.64045906066895
217	1000.0	0.0	1000.0	1000.0	1000.0	99.99639	0.0006796716	100.01059	99.99447	1090000	1.3082027e-07	1.1577604e-05	0.027159614	0.0023036904	-1.0590972	0.03252242	0.4152	4.0	484.5797243118286
218	1000.0	0.0	1000.0	1000.0	1000.0	100.05345	0.0010503785	100.07347	100.04973	1095000	2.3136138e-07	0.00243246	0.022991728	-0.0023081293	-1.0603139	0.033562083	0.4296	1.0	486.56594467163086
219	1000.0	0.0	1000.0	1000.0	1000.0	100.024666	0.0008859289	100.02961	100.02056	1100000	3.1824112e-07	0.000519322	0.031501327	-0.0004956409	-1.0606064	0.051358454	0.5194	1.0	488.7312207221985
220	1000.0	0.0	1000.0	1000.0	1000.0	100.00196	0.0003627446	100.02135	100.000565	1105000	5.5789946e-09	3.4032166e-06	0.024716822	0.0002018403	-1.060913	0.056485925	0.5532	1.0	490.8429639339447
221	1000.0	0.0	1000.0	1000.0	1000.0	99.99244	0.00013456613	99.99289	99.98972	1110000	-4.6520233e-07	4.869997e-05	0.011388608	-4.5556033e-05	-1.0611477	0.032196563	0.3998	2.0	492.8474690914154
222	1000.0	0.0	1000.0	1000.0	1000.0	99.99849	0.0001514641	100.00732	99.99737	1115000	-1.6183853e-07	1.971201e-06	0.04828636	0.00079424016	-1.0617008	0.1565188	0.7466	1.0	494.9945635795593
223	1000.0	0.0	1000.0	1000.0	1000.0	100.02477	0.0009133642	100.03098	100.02158	1120000	-2.3536683e-07	0.00052511244	0.09429829	-0.0005020777	-1.0620526	0.15997688	0.7266	1.0	497.25978994369507
224	1000.0	0.0	1000.0	1000.0	1000.0	100.00204	0.00036755388	100.024536	100.00088	1125000	4.544258e-08	3.624994e-06	0.049297914	0.0029642163	-1.0623735	0.17467254	0.7384	1.0	499.37893319129944
225	1000.0	0.0	1000.0	1000.0	1000.0	100.05629	0.0026278968	100.06612	99.997955	1130000	2.3026466e-07	0.0027014988	0.10293764	-0.00072824233	-1.0626509	0.18915169	0.7454	1.0	501.4021861553192
226	1000.0	0.0	1000.0	1000.0	1000.0	99.96699	0.00112067	99.97046	99.96107	1135000	1.6183853e-07	0.0009320177	0.07693002	-0.0008875141	-1.0629382	0.11621228	0.6764	1.0	503.2658905982971
227	1000.0	0.0	1000.0	1000.0	1000.0	99.99512	0.00087377394	99.99896	99.946754	1140000	1.6140937e-08	2.095168e-05	0.030639766	1.6937363e-05	-1.0632169	0.08006737	0.6248	1.0	505.1602988243103
228	1000.0	0.0	1000.0	1000.0	1000.0	99.99559	0.0010550488	100.02119	99.937325	1145000	3.9112567e-08	1.7629174e-05	0.01234629	6.0671016e-05	-1.063493	0.07745919	0.6126	1.0	507.2367675304413
229	1000.0	0.0	1000.0	1000.0	1000.0	100.00831	0.00064318144	100.03047	99.996506	1150000	-3.2544136e-07	5.9253318e-05	0.0491069	-5.5245844e-05	-1.0636609	0.09967768	0.661	1.0	509.3928883075714
230	1000.0	0.0	1000.0	1000.0	1000.0	99.99944	0.0076008704	100.0008	99.875175	1155000	7.2568653e-09	5.8045684e-05	0.017175037	0.001647532	-1.0638567	0.05574444	0.5748	1.0	511.558043718338
231	1000.0	0.0	1000.0	1000.0	1000.0	99.98297	0.0012778868	99.986115	99.92776	1160000	3.6382676e-07	0.0002483257	0.02887158	-0.0002360541	-1.0640353	0.045978386	0.5248	1.0	513.7870402336121
232	1000.0	0.0	1000.0	1000.0	1000.0	99.99769	0.0024073098	100.01493	99.92336	1165000	3.1888485e-09	1.0465617e-05	-0.0018112694	0.00050125155	-1.0642551	0.017542342	0.2424	3.0	516.1888086795807
233	1000.0	0.0	1000.0	1000.0	1000.0	99.972084	0.001647537	99.97679	99.90375	1170000	2.18153e-07	0.0006643691	0.011434965	-0.00063110766	-1.0650175	0.018854484	0.3264	1.0	518.432204246521
